set	set_label	status	tier	stratum_kind	stratum	tool	tool_label	tool_role	metric	n	n_clusters	small_n_flag	mean_signed_error	mean_ci_lo	mean_ci_hi	median_signed_error	median_ci_lo	median_ci_hi	hodges_lehmann_signed_error	sd_signed_error	iqr_signed_error	q05	q25	q75	q95	min	max	mae	frac_within_1pp	frac_within_5pp	frac_within_10pp	frac_overestimated	frac_underestimated	bias_direction	mean_ci_excludes_zero	p_wilcoxon_zero_bias_two_sided	p_cluster_bootstrap_zero_mean_bias	note
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_domain	Bacteria	deepcheck	DeepCheck	competitor	contamination	967	773	False	0.2871290249162524	0.2505834049540933	0.32468516424492	0.1289848238229751	0.1110054552555084	0.1493588089942932	0.1764321736991405	0.5678593258134815	0.45745559036731714	-0.34926265478134155	-0.03067329525947565	0.4267822951078415	1.589204955101012	-1.4433003664016724	2.547562837600708	0.4064193340066547	0.8645294725956567	1.0	1.0	0.718717683557394	0.281282316442606	over	True	1.5992778461218395e-49	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	110	92	False	0.04199920181724521	-0.80068704144913	0.9589336232859267	-0.05409999999999826	-0.2025259552389962	0.2967521003624114	0.02632136003260399	4.1570306548042515	2.3685867696003022	-5.670147471958429	-1.090866157973819	1.2777206116264832	4.740855488392177	-20.70714488182714	18.168708320921894	2.314751433215056	0.43636363636363634	0.9	0.9636363636363636	0.4727272727272727	0.5272727272727272	over	False	0.8873490806844401	0.9485257371314343	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	completeness	110	92	False	-0.610962370910027	-1.6373397120551172	0.3625814100504806	-0.05668178894843123	-0.36144879492432835	0.6214803500795085	-0.00352520920275623	5.019644900933276	2.847797107379556	-9.640009824472788	-1.3792159913543287	1.4685811160252271	5.416349688392177	-21.396	14.669841292138052	2.9692129302794315	0.36363636363636365	0.8181818181818182	0.9363636363636364	0.4818181818181818	0.5181818181818182	under	False	0.9869131558920936	0.22288855572213892	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	completeness	110	92	False	0.4792028836354273	-0.25543877468623644	1.2298657240107842	0.33408208254025595	-0.024209999999996512	0.8994170142435394	0.4778611480940498	4.218904701184806	2.9455742094315482	-5.863723118489224	-0.7587048337404347	2.1868693756911135	6.8455309789152	-19.340544881827142	20.256051292138046	2.6507629581783148	0.38181818181818183	0.8454545454545455	0.9727272727272728	0.5363636363636364	0.4636363636363636	over	False	0.06865315565295557	0.2028985507246377	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	checkm2	CheckM2 1.0.1	competitor	completeness	110	92	False	1.0884912654536094	0.452172929439402	1.7342690262442704	0.0	-0.010000000000005116	0.9739408465395698	0.8262353707166383	3.1927506845169304	3.3686095458557723	-3.1080555367799945	-0.5397032860723723	2.8289062597834	7.179523231585494	-6.421481899052665	10.68254483450491	2.3506472824170923	0.39090909090909093	0.8363636363636363	0.990909090909091	0.4636363636363636	0.42727272727272725	over	True	0.006534040166199405	0.001999000499750125	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	cocopye	CoCoPyE 0.5.0	competitor	completeness	110	92	False	0.15636188995234213	-1.114641336902796	1.3513724655208832	0.0	-0.03500526667867085	0.40849948411440096	0.11107915854743311	6.505669763790256	6.394895821165109	-11.713195246132216	-2.802316502706761	3.5925793184583483	9.25828273897831	-18.443607523102138	23.45486685376988	4.5119922717541	0.3181818181818182	0.6272727272727273	0.8909090909090909	0.4636363636363636	0.41818181818181815	over	False	0.6360934836046228	0.7666166916541729	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	deepcheck	DeepCheck	competitor	completeness	110	92	False	1.3324866240074078	0.11315730536025183	2.606180904139822	-0.37925951620069753	-0.9670028686523509	1.104640126599378	0.9543596823412557	6.561757178018715	7.31187433685103	-9.626107221491669	-1.7840619895669043	5.527812347284126	12.567311690386942	-13.288391254055355	27.955848255492036	4.792997924067311	0.19090909090909092	0.6181818181818182	0.8545454545454545	0.4727272727272727	0.5272727272727272	over	True	0.147642857898044	0.030984507746126936	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	contamination	110	92	False	0.8014313490454547	0.574213795141817	1.0731858365148772	0.377503035	0.30171275	0.4560709	0.45718104	1.3133332948654237	0.539355745	0.051005782	0.19775480499999998	0.73711055	2.9135834999999997	0.013443828	9.508202	0.8014313490454547	0.8090909090909091	0.9818181818181818	1.0	1.0	0.0	over	True	8.74847894344336e-20	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	magicc_v4	MAGICC v4 (numbers in submitted manuscript)	secondary	contamination	110	92	False	1.7600672727272728	1.1466240585612621	2.511737559509049	0.51685	0.3785	0.7588	0.8238	3.6371474046986676	1.1530999999999998	0.060795	0.265225	1.4183249999999998	6.385224999999996	0.009	25.9341	1.7600672727272728	0.6272727272727273	0.9272727272727272	0.9636363636363636	1.0	0.0	over	True	8.74847894344336e-20	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	magicc_v3	MAGICC v3 (SUPERSEDED - uses 20 assembly statistics)	superseded	contamination	110	92	False	0.6137116183327271	0.17433218169845233	1.5456233643482657	0.067292153	0.048226118	0.096049905	0.102606418	3.7620567556568396	0.1751951845	0.006065517635	0.021857768	0.1970529525	1.206395948499998	0.004711747	39.139942	0.6137116183327271	0.9454545454545454	0.9818181818181818	0.990909090909091	1.0	0.0	over	True	8.74847894344336e-20	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	checkm2	CheckM2 1.0.1	competitor	contamination	110	92	False	0.28181818181818186	0.2191365469788042	0.35222418879056044	0.165	0.08	0.2351249999999993	0.225	0.3366324917900439	0.3675	0.0	0.04	0.4075	0.9569999999999996	0.0	1.59	0.28181818181818186	0.9454545454545454	1.0	1.0	0.8727272727272727	0.0	over	True	1.767387608135331e-17	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	cocopye	CoCoPyE 0.5.0	competitor	contamination	110	92	False	0.21397777306065024	0.12492592386407068	0.31835778545015253	0.0	0.0	0.0	0.0	0.527303807662491	0.0591683030035875	-1.1281358872254007e-08	0.0	0.0591683030035875	1.4483777951663588	-2.2979252980480058e-08	2.95846208783593	0.21397777550916688	0.9181818181818182	1.0	1.0	0.2545454545454545	0.08181818181818182	over	True	3.765068763007386e-06	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Actinomycetota	deepcheck	DeepCheck	competitor	contamination	110	92	False	0.28360369869253854	0.17976081953420944	0.39775308023271116	0.12435521930456159	0.0843863934278488	0.170750543475151	0.16589015722274786	0.5480270600826948	0.4197952300310133	-0.3119529783725738	-0.02301428467035285	0.3967809453606605	1.5676305115222924	-0.5389504432678223	2.2408089637756348	0.3819933843883601	0.8909090909090909	1.0	1.0	0.7272727272727273	0.2727272727272727	over	True	2.1981358174417755e-07	0.0009995002498750624	
set_A_v2	Set A (completeness gradient, 0% contamination)	current	primary	dominant_phylum	Bacillota	magicc_v5	MAGICC v5 (released, v0.3.0)	primary	completeness	204	163	False	0.36475925284575084	-0.1175544163903208	0.7701044884087175	-0.029340000000004807	-0.05493531378007077	0.3110623694671659	0.3394435474301769	2.864093497573924	1.86413472531763	-3.0103804978646753	-0.3614969540233304	1.5026377712942995	4.039947597617719	-22.40855858936655	12.993510473278633	1.6073671970116923	0.5049019607843137	0.9509803921568627	0.9852941176470589	0.47058823529411764	0.5294117647058824	over	False	0.017379988272815994	0.1359320339830085	
